"iyear","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","attacktype1","attacktype1_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","gname","motive","guncertain1","weapsubtype1","weapsubtype1_txt"
2013,205,"Thailand",5,"Southeast Asia","Songkhla","Sakom",6.890563,100.813054,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Pattani",6.874303,101.246684,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Pattani",6.874303,101.246684,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Pattani",6.874303,101.246684,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Pattani",6.874303,101.246684,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Pattani",6.874303,101.246684,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Pattani",6.874303,101.246684,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Pattani",6.874303,101.246684,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Nong Chik district",6.811972,101.183886,3,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Unknown",6.425461,101.825314,4,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Yarang district",6.69309,101.309074,3,7,"Facility/Infrastructure Attack",16,"Telecommunication",90,"Telephone/Telegraph","Unknown","Mobile Phone Tower","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Kapho district",6.593333,101.546921,3,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office","Unknown","Closed-Circuit Television (CCTV) Cameras","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,16,"Unknown Explosive Type"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Unknown",6.094448,101.772683,4,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,16,"Unknown Explosive Type"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Unknown",6.094448,101.772683,4,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,16,"Unknown Explosive Type"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Unknown",6.094448,101.772683,4,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,16,"Unknown Explosive Type"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Unknown",6.094448,101.772683,4,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,16,"Unknown Explosive Type"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Unknown",6.72079,101.407437,4,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,16,"Unknown Explosive Type"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Yarang district",6.692959,101.308488,3,7,"Facility/Infrastructure Attack",14,"Private Citizens & Property",76,"House/Apartment/Residence","Not Applicable","Residence","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Rueso district",6.388054,101.515733,3,7,"Facility/Infrastructure Attack",3,"Police",22,"Police Building (headquarters, station, school)","Royal Thai Police","Police Station","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,20,"Gasoline or Alcohol"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Subing district",6.094448,101.772683,3,7,"Facility/Infrastructure Attack",13,"Other",64,"Fire Fighter/Truck","Unknown","Fire Truck","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,18,"Arson/Fire"
2013,138,"Myanmar",5,"Southeast Asia","Bago","Taungoo",18.933333,96.433333,1,3,"Bombing/Explosion",1,"Business",8,"Hotel/Resort","Chang Myae Guest House","Guest House","Karen National Union","An arrested accomplice, Saw Myint Lwin, confessed after interrogation that the bombing was part of a string of attacks meant to deter foreign investments.",0,28,"Dynamite/TNT"
2013,160,"Philippines",5,"Southeast Asia","Lanao del Sur","Piagapo",8,124.2,1,1,"Assassination",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Government of Bansayan","Chief: Salman Abdulrahman","Unknown","The specific motive is unknown; however, sources noted that the target was a candidate in the Oct. 28 elections.",0,2,"Automatic Weapon"
2013,160,"Philippines",5,"Southeast Asia","Lanao del Sur","Lumba Caunayan",7.724852,124.23769,1,1,"Assassination",14,"Private Citizens & Property",84,"Political Party Member/Rally","Unknown","Village Chief Candidate","Unknown","The specific motive is unknown; however, sources noted that the target was running for a barangay chief position in the Oct. 28 elections.",0,5,"Unknown Gun Type"
2013,138,"Myanmar",5,"Southeast Asia","Yangon","Yangon",16.8,96.15,1,3,"Bombing/Explosion",19,"Transportation",101,"Bus Station/Stop","Unknown","Bus Stop","Karen National Union","An arrested accomplice, Saw Myint Lwin, confessed after interrogation that the bombing was meant to deter foreign investments.",0,16,"Unknown Explosive Type"
2013,138,"Myanmar",5,"Southeast Asia","Yangon","Yangon",16.8,96.15,1,3,"Bombing/Explosion",18,"Tourists",97,"Tourist","Not Applicable","Tourists","Karen National Union","The specific motive is unknown; however, government officials alleged that the incident was part of a larger string of attacks aimed at damaging Myanmar's reputation as it prepares to host the Southeast Asian Games and assume leadership of the Association of Southeast Asian Nations (ASEAN).",0,17,"Other Explosive Type"
